chapter_file,chapter_number,chapter_id,global_sentence_id,cross_chapter,source_file_path,sentence_id,sentence_id_numeric,sentence_id_prefixed,sentence_num,first_words,pronoun_text,pronoun_token_idx,pronoun_grammatical_role,pronoun_thematic_role,pronoun_givenness,pronoun_coref_ids,pronoun_coref_base_num,pronoun_coref_occurrence_num,pronoun_coreference_link,pronoun_coref_link_base_num,pronoun_coref_link_occurrence_num,pronoun_coreference_type,pronoun_inanimate_coreference_link,pronoun_inanimate_coref_link_base_num,pronoun_inanimate_coref_link_occurrence_num,pronoun_inanimate_coreference_type,pronoun_most_recent_antecedent_text,pronoun_most_recent_antecedent_distance,pronoun_first_antecedent_text,pronoun_first_antecedent_distance,pronoun_antecedent_choice,num_clause_mates,clause_mate_text,clause_mate_coref_id,clause_mate_coref_base_num,clause_mate_coref_occurrence_num,clause_mate_start_idx,clause_mate_end_idx,clause_mate_grammatical_role,clause_mate_thematic_role,clause_mate_coreference_type,clause_mate_animacy,clause_mate_givenness,clause_mate_grammatical_role_clean,clause_mate_thematic_role_clean,clause_mate_coreference_type_clean,pronoun_coreference_type_clean,pronoun_grammatical_role_clean,pronoun_thematic_role_clean
4.tsv,4,Chapter_4,global_654,False,data\input\gotofiles\later\4.tsv,99,99,sent_99,99,Der_Brenner_hat,er,23,Subj,Proto-Ag,bekannt,['26-42'],26.0,,*->26-42,26.0,42.0,PersPron[26],,,,,ihm,10,sich,1783,41,7,vom Johnny,94-38,94,38,28,29,indirObj[107]|Oblique[108],*[107]|*[108],defNP[94],anim,bekannt,indirObj|Oblique,*|*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,2,Subj,Proto-Ag,bekannt,['26-43'],26.0,,*->26-43,26.0,43.0,PersPron[26],,,,,er,11,sich,1794,42,6,in dem Moment,181-1,181,1,5,7,Oblique[109],*[109],defNP[181],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,2,Subj,Proto-Ag,bekannt,['26-43'],26.0,,*->26-43,26.0,43.0,PersPron[26],,,,,er,11,sich,1794,42,6,er,26-44,26,44,14,14,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,2,Subj,Proto-Ag,bekannt,['26-43'],26.0,,*->26-43,26.0,43.0,PersPron[26],,,,,er,11,sich,1794,42,6,das,228-1,228,1,17,17,dirObj,Proto-Pat,D-Pron[228],inanim,neu,dirObj,Proto-Pat,D-Pron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,2,Subj,Proto-Ag,bekannt,['26-43'],26.0,,*->26-43,26.0,43.0,PersPron[26],,,,,er,11,sich,1794,42,6,was,228-2,228,2,20,20,dirObj,Proto-Pat,RelPron[228],inanim,bekannt,dirObj,Proto-Pat,RelPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,2,Subj,Proto-Ag,bekannt,['26-43'],26.0,,*->26-43,26.0,43.0,PersPron[26],,,,,er,11,sich,1794,42,6,er,26-45,26,45,21,21,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,2,Subj,Proto-Ag,bekannt,['26-43'],26.0,,*->26-43,26.0,43.0,PersPron[26],,,,,er,11,sich,1794,42,6,beim Taxler Johnny,94-39,94,39,22,24,Oblique[110],*[110],EN[94],anim,bekannt,Oblique,*,EN,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,14,Subj,Proto-Ag,bekannt,['26-44'],26.0,,*->26-44,26.0,44.0,PersPron[26],,,,,er,12,sich,1806,43,6,er,26-43,26,43,2,2,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,14,Subj,Proto-Ag,bekannt,['26-44'],26.0,,*->26-44,26.0,44.0,PersPron[26],,,,,er,12,sich,1806,43,6,in dem Moment,181-1,181,1,5,7,Oblique[109],*[109],defNP[181],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,14,Subj,Proto-Ag,bekannt,['26-44'],26.0,,*->26-44,26.0,44.0,PersPron[26],,,,,er,12,sich,1806,43,6,das,228-1,228,1,17,17,dirObj,Proto-Pat,D-Pron[228],inanim,neu,dirObj,Proto-Pat,D-Pron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,14,Subj,Proto-Ag,bekannt,['26-44'],26.0,,*->26-44,26.0,44.0,PersPron[26],,,,,er,12,sich,1806,43,6,was,228-2,228,2,20,20,dirObj,Proto-Pat,RelPron[228],inanim,bekannt,dirObj,Proto-Pat,RelPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,14,Subj,Proto-Ag,bekannt,['26-44'],26.0,,*->26-44,26.0,44.0,PersPron[26],,,,,er,12,sich,1806,43,6,er,26-45,26,45,21,21,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,14,Subj,Proto-Ag,bekannt,['26-44'],26.0,,*->26-44,26.0,44.0,PersPron[26],,,,,er,12,sich,1806,43,6,beim Taxler Johnny,94-39,94,39,22,24,Oblique[110],*[110],EN[94],anim,bekannt,Oblique,*,EN,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,das,17,dirObj,Proto-Pat,neu,['228-1'],,,,,,,*->228-1,228.0,1.0,D-Pron[228],_,_,_,_,0,6,er,26-43,26,43,2,2,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,,dirObj,Proto-Pat
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,das,17,dirObj,Proto-Pat,neu,['228-1'],,,,,,,*->228-1,228.0,1.0,D-Pron[228],_,_,_,_,0,6,in dem Moment,181-1,181,1,5,7,Oblique[109],*[109],defNP[181],inanim,neu,Oblique,*,defNP,,dirObj,Proto-Pat
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,das,17,dirObj,Proto-Pat,neu,['228-1'],,,,,,,*->228-1,228.0,1.0,D-Pron[228],_,_,_,_,0,6,er,26-44,26,44,14,14,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,,dirObj,Proto-Pat
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,das,17,dirObj,Proto-Pat,neu,['228-1'],,,,,,,*->228-1,228.0,1.0,D-Pron[228],_,_,_,_,0,6,was,228-2,228,2,20,20,dirObj,Proto-Pat,RelPron[228],inanim,bekannt,dirObj,Proto-Pat,RelPron,,dirObj,Proto-Pat
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,das,17,dirObj,Proto-Pat,neu,['228-1'],,,,,,,*->228-1,228.0,1.0,D-Pron[228],_,_,_,_,0,6,er,26-45,26,45,21,21,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,,dirObj,Proto-Pat
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,das,17,dirObj,Proto-Pat,neu,['228-1'],,,,,,,*->228-1,228.0,1.0,D-Pron[228],_,_,_,_,0,6,beim Taxler Johnny,94-39,94,39,22,24,Oblique[110],*[110],EN[94],anim,bekannt,Oblique,*,EN,,dirObj,Proto-Pat
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,21,Subj,Proto-Ag,bekannt,['26-45'],26.0,,*->26-45,26.0,45.0,PersPron[26],,,,,er,7,sich,1813,44,6,er,26-43,26,43,2,2,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,21,Subj,Proto-Ag,bekannt,['26-45'],26.0,,*->26-45,26.0,45.0,PersPron[26],,,,,er,7,sich,1813,44,6,in dem Moment,181-1,181,1,5,7,Oblique[109],*[109],defNP[181],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,21,Subj,Proto-Ag,bekannt,['26-45'],26.0,,*->26-45,26.0,45.0,PersPron[26],,,,,er,7,sich,1813,44,6,er,26-44,26,44,14,14,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,21,Subj,Proto-Ag,bekannt,['26-45'],26.0,,*->26-45,26.0,45.0,PersPron[26],,,,,er,7,sich,1813,44,6,das,228-1,228,1,17,17,dirObj,Proto-Pat,D-Pron[228],inanim,neu,dirObj,Proto-Pat,D-Pron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,21,Subj,Proto-Ag,bekannt,['26-45'],26.0,,*->26-45,26.0,45.0,PersPron[26],,,,,er,7,sich,1813,44,6,was,228-2,228,2,20,20,dirObj,Proto-Pat,RelPron[228],inanim,bekannt,dirObj,Proto-Pat,RelPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_655,False,data\input\gotofiles\later\4.tsv,100,100,sent_100,100,Aber_er_hat,er,21,Subj,Proto-Ag,bekannt,['26-45'],26.0,,*->26-45,26.0,45.0,PersPron[26],,,,,er,7,sich,1813,44,6,beim Taxler Johnny,94-39,94,39,22,24,Oblique[110],*[110],EN[94],anim,bekannt,Oblique,*,EN,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,2,Subj,Proto-Ag,bekannt,['26-46'],26.0,,*->26-46,26.0,46.0,PersPron[26],,,,,er,9,sich,1822,45,4,dieser harmlosen Streiterei,205-1,205,1,5,7,Oblique[111],*[111],demNP[205],inanim,neu,Oblique,*,demNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,2,Subj,Proto-Ag,bekannt,['26-46'],26.0,,*->26-46,26.0,46.0,PersPron[26],,,,,er,9,sich,1822,45,4,eine Spur,190-1,190,1,8,9,dirObj[112],Proto-Pat[112],indefNP[190],inanim,neu,dirObj,Proto-Pat,indefNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,2,Subj,Proto-Ag,bekannt,['26-46'],26.0,,*->26-46,26.0,46.0,PersPron[26],,,,,er,9,sich,1822,45,4,er,26-47,26,47,14,14,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,2,Subj,Proto-Ag,bekannt,['26-46'],26.0,,*->26-46,26.0,46.0,PersPron[26],,,,,er,9,sich,1822,45,4,dem Moment,221-1,221,1,17,18,Oblique[113],*[113],defNP[221],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,14,Subj,Proto-Ag,bekannt,['26-47'],26.0,,*->26-47,26.0,47.0,PersPron[26],,,,,er,12,sich,1834,46,4,er,26-46,26,46,2,2,Subj,Proto-Ag,PersPron[26],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,14,Subj,Proto-Ag,bekannt,['26-47'],26.0,,*->26-47,26.0,47.0,PersPron[26],,,,,er,12,sich,1834,46,4,dieser harmlosen Streiterei,205-1,205,1,5,7,Oblique[111],*[111],demNP[205],inanim,neu,Oblique,*,demNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,14,Subj,Proto-Ag,bekannt,['26-47'],26.0,,*->26-47,26.0,47.0,PersPron[26],,,,,er,12,sich,1834,46,4,eine Spur,190-1,190,1,8,9,dirObj[112],Proto-Pat[112],indefNP[190],inanim,neu,dirObj,Proto-Pat,indefNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_656,False,data\input\gotofiles\later\4.tsv,101,101,sent_101,101,Daß_er_ausgerechnet,er,14,Subj,Proto-Ag,bekannt,['26-47'],26.0,,*->26-47,26.0,47.0,PersPron[26],,,,,er,12,sich,1834,46,4,dem Moment,221-1,221,1,17,18,Oblique[113],*[113],defNP[221],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_658,False,data\input\gotofiles\later\4.tsv,103,103,sent_103,103,Die_Spieler_sind,sie,21,Subj,Proto-Ag,bekannt,['111-8'],111.0,,*->111-8,111.0,8.0,PersPron[111],,,,,Die Spieler,20,den Asphalteisschützen,1004,7,6,Die Spieler,111-7,111,7,1,2,Subj[114],Proto-Ag[114],defNP[111],anim,bekannt,Subj,Proto-Ag,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_658,False,data\input\gotofiles\later\4.tsv,103,103,sent_103,103,Die_Spieler_sind,sie,21,Subj,Proto-Ag,bekannt,['111-8'],111.0,,*->111-8,111.0,8.0,PersPron[111],,,,,Die Spieler,20,den Asphalteisschützen,1004,7,6,der Brenner,26-48,26,48,12,13,Subj[115],Proto-Ag[115],EN[26],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_658,False,data\input\gotofiles\later\4.tsv,103,103,sent_103,103,Die_Spieler_sind,sie,21,Subj,Proto-Ag,bekannt,['111-8'],111.0,,*->111-8,111.0,8.0,PersPron[111],,,,,Die Spieler,20,den Asphalteisschützen,1004,7,6,hat,26-49,26,49,16,16,Subj,Proto-Ag,zero[26],anim,bekannt,Subj,Proto-Ag,zero,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_658,False,data\input\gotofiles\later\4.tsv,103,103,sent_103,103,Die_Spieler_sind,sie,21,Subj,Proto-Ag,bekannt,['111-8'],111.0,,*->111-8,111.0,8.0,PersPron[111],,,,,Die Spieler,20,den Asphalteisschützen,1004,7,6,ihre,111-9,111,9,24,24,dirObj[116],Proto-Pat[116],PossPron[111],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_658,False,data\input\gotofiles\later\4.tsv,103,103,sent_103,103,Die_Spieler_sind,sie,21,Subj,Proto-Ag,bekannt,['111-8'],111.0,,*->111-8,111.0,8.0,PersPron[111],,,,,Die Spieler,20,den Asphalteisschützen,1004,7,6,ihre Stöcke,174-1,174,1,24,25,dirObj[116],Proto-Pat[116],PossPron[111],anim,neu,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_658,False,data\input\gotofiles\later\4.tsv,103,103,sent_103,103,Die_Spieler_sind,sie,21,Subj,Proto-Ag,bekannt,['111-8'],111.0,,*->111-8,111.0,8.0,PersPron[111],,,,,Die Spieler,20,den Asphalteisschützen,1004,7,6,herunterschießen,111-10,111,10,26,26,Subj,Proto-Ag,zero[111],anim,bekannt,Subj,Proto-Ag,zero,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_659,False,data\input\gotofiles\later\4.tsv,104,104,sent_104,104,Und_nach_und,er,18,Subj,Proto-Ag,neu,['42-1'],42.0,,*->42-1,42.0,1.0,PersPron[42],,,,,_,_,_,_,0,2,die Spieler,111-11,111,11,6,7,Subj[117],Proto-Ag[117],defNP[111],anim,bekannt,Subj,Proto-Ag,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_659,False,data\input\gotofiles\later\4.tsv,104,104,sent_104,104,Und_nach_und,er,18,Subj,Proto-Ag,neu,['42-1'],42.0,,*->42-1,42.0,1.0,PersPron[42],,,,,_,_,_,_,0,2,jeder,126-1,126,1,12,12,Subj,Proto-Ag,Quant[126],anim,neu,Subj,Proto-Ag,Quant,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,Der,1,Subj,Proto-Ag,bekannt,['7-2'],7.0,,*->7-2,7.0,2.0,D-Pron[7],,,,,den Vergolder Antretter,7,den Vergolder Antretter,7,1,6,vom Gschwentner und vom Andi,68-1,68,1,12,16,Oblique[120],*[120],koordNP[68]|EN[25],anim,neu,Oblique,*,koordNP|EN,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,Der,1,Subj,Proto-Ag,bekannt,['7-2'],7.0,,*->7-2,7.0,2.0,D-Pron[7],,,,,den Vergolder Antretter,7,den Vergolder Antretter,7,1,6,Gegner,88-1,88,1,19,19,Oblique,*,defNP[88],anim,neu,Oblique,*,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,Der,1,Subj,Proto-Ag,bekannt,['7-2'],7.0,,*->7-2,7.0,2.0,D-Pron[7],,,,,den Vergolder Antretter,7,den Vergolder Antretter,7,1,6,der,7-3,7,3,22,22,Subj,Proto-Ag,D-Pron[7],anim,bekannt,Subj,Proto-Ag,D-Pron,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,Der,1,Subj,Proto-Ag,bekannt,['7-2'],7.0,,*->7-2,7.0,2.0,D-Pron[7],,,,,den Vergolder Antretter,7,den Vergolder Antretter,7,1,6,den ersten Schuß,188-1,188,1,25,27,dirObj[121],Proto-Pat[121],defNP[188],inanim,neu,dirObj,Proto-Pat,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,Der,1,Subj,Proto-Ag,bekannt,['7-2'],7.0,,*->7-2,7.0,2.0,D-Pron[7],,,,,den Vergolder Antretter,7,den Vergolder Antretter,7,1,6,ist,7-4,7,4,30,30,Subj,Proto-Ag,zero[7],anim,bekannt,Subj,Proto-Ag,zero,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,Der,1,Subj,Proto-Ag,bekannt,['7-2'],7.0,,*->7-2,7.0,2.0,D-Pron[7],,,,,den Vergolder Antretter,7,den Vergolder Antretter,7,1,6,der Brenner,26-51,26,51,35,36,Subj[122],Proto-Ag[122],EN[26],anim,bekannt,Subj,Proto-Ag,EN,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,der,22,Subj,Proto-Ag,bekannt,['7-3'],7.0,,*->7-3,7.0,3.0,D-Pron[7],,,,,Der,21,den Vergolder Antretter,28,2,6,Der,7-2,7,2,1,1,Subj,Proto-Ag,D-Pron[7],anim,bekannt,Subj,Proto-Ag,D-Pron,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,der,22,Subj,Proto-Ag,bekannt,['7-3'],7.0,,*->7-3,7.0,3.0,D-Pron[7],,,,,Der,21,den Vergolder Antretter,28,2,6,vom Gschwentner und vom Andi,68-1,68,1,12,16,Oblique[120],*[120],koordNP[68]|EN[25],anim,neu,Oblique,*,koordNP|EN,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,der,22,Subj,Proto-Ag,bekannt,['7-3'],7.0,,*->7-3,7.0,3.0,D-Pron[7],,,,,Der,21,den Vergolder Antretter,28,2,6,Gegner,88-1,88,1,19,19,Oblique,*,defNP[88],anim,neu,Oblique,*,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,der,22,Subj,Proto-Ag,bekannt,['7-3'],7.0,,*->7-3,7.0,3.0,D-Pron[7],,,,,Der,21,den Vergolder Antretter,28,2,6,den ersten Schuß,188-1,188,1,25,27,dirObj[121],Proto-Pat[121],defNP[188],inanim,neu,dirObj,Proto-Pat,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,der,22,Subj,Proto-Ag,bekannt,['7-3'],7.0,,*->7-3,7.0,3.0,D-Pron[7],,,,,Der,21,den Vergolder Antretter,28,2,6,ist,7-4,7,4,30,30,Subj,Proto-Ag,zero[7],anim,bekannt,Subj,Proto-Ag,zero,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_661,True,data\input\gotofiles\later\4.tsv,106,106,sent_106,106,Der_ist_der,der,22,Subj,Proto-Ag,bekannt,['7-3'],7.0,,*->7-3,7.0,3.0,D-Pron[7],,,,,Der,21,den Vergolder Antretter,28,2,6,der Brenner,26-51,26,51,35,36,Subj[122],Proto-Ag[122],EN[26],anim,bekannt,Subj,Proto-Ag,EN,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_663,True,data\input\gotofiles\later\4.tsv,108,108,sent_108,108,Weil_der_ist,der,2,Subj,Proto-Ag,bekannt,['7-6'],7.0,,*->7-6,7.0,6.0,D-Pron[7],,,,,der Vergolder,10,den Vergolder Antretter,63,5,1,ganz anderen Leuten,84-1,84,1,7,9,Oblique[126],Proto-Pat[126],indefNP[84],anim,neu,Oblique,Proto-Pat,indefNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_664,False,data\input\gotofiles\later\4.tsv,109,109,sent_109,109,Der_deutsche_Bundespräsident,das,19,Subj,Proto-Ag,neu,['136-1'],136.0,,*->136-1,136.0,1.0,D-Pron[136],,,,,_,_,_,_,0,3,Der deutsche Bundespräsident,44-1,44,1,1,3,Subj[127],Proto-Ag[127],defNP[44],anim,neu,Subj,Proto-Ag,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_664,False,data\input\gotofiles\later\4.tsv,109,109,sent_109,109,Der_deutsche_Bundespräsident,das,19,Subj,Proto-Ag,neu,['136-1'],136.0,,*->136-1,136.0,1.0,D-Pron[136],,,,,_,_,_,_,0,3,der Landeshauptmann,49-1,49,1,12,13,Subj[128],Proto-Ag[128],defNP[49],anim,neu,Subj,Proto-Ag,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_664,False,data\input\gotofiles\later\4.tsv,109,109,sent_109,109,Der_deutsche_Bundespräsident,das,19,Subj,Proto-Ag,neu,['136-1'],136.0,,*->136-1,136.0,1.0,D-Pron[136],,,,,_,_,_,_,0,3,vom Vergolder,7-7,7,7,23,24,Oblique[129],*[129],defNP[7],anim,bekannt,Oblique,*,defNP,D-Pron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_666,False,data\input\gotofiles\later\4.tsv,111,111,sent_111,111,Es_hat_sich,er,18,Subj,Proto-Ag,bekannt,['7-9'],7.0,,*->7-9,7.0,9.0,PersPron[7],,,,,vom Vergolder,7,den Vergolder Antretter,135,8,3,vom Vergolder,7-8,7,8,11,12,Oblique[131],*[131],defNP[7],anim,bekannt,Oblique,*,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_666,False,data\input\gotofiles\later\4.tsv,111,111,sent_111,111,Es_hat_sich,er,18,Subj,Proto-Ag,bekannt,['7-9'],7.0,,*->7-9,7.0,9.0,PersPron[7],,,,,vom Vergolder,7,den Vergolder Antretter,135,8,3,die gesamte gegnerische Mannschaft,65-1,65,1,19,22,dirObj[132],Proto-Pat[132],defNP[65],anim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_666,False,data\input\gotofiles\later\4.tsv,111,111,sent_111,111,Es_hat_sich,er,18,Subj,Proto-Ag,bekannt,['7-9'],7.0,,*->7-9,7.0,9.0,PersPron[7],,,,,vom Vergolder,7,den Vergolder Antretter,135,8,3,einem Schuß,192-1,192,1,24,25,Oblique[133],*[133],indefNP[192],inanim,neu,Oblique,*,indefNP,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_668,False,data\input\gotofiles\later\4.tsv,113,113,sent_113,113,Weil_er_hat,er,2,Subj,Proto-Ag,bekannt,['7-10'],7.0,,*->7-10,7.0,10.0,PersPron[7],,,,,er,13,den Vergolder Antretter,148,9,6,seinem,7-11,7,11,5,5,Oblique[134],*[134],PossPron[7],anim,bekannt,Oblique,*,PossPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_668,False,data\input\gotofiles\later\4.tsv,113,113,sent_113,113,Weil_er_hat,er,2,Subj,Proto-Ag,bekannt,['7-10'],7.0,,*->7-10,7.0,10.0,PersPron[7],,,,,er,13,den Vergolder Antretter,148,9,6,seinem Stock,241-1,241,1,5,6,Oblique[134],*[134],PossPron[7],anim,neu,Oblique,*,PossPron,PersPron,Subj,Proto-Ag
4.tsv,4,Chapter_4,global_668,False,data\input\gotofiles\later\4.tsv,113,113,sent_113,113,Weil_er_hat,er,2,Subj,Proto-Ag,bekannt,['7-10'],7.0,,*->7-10,7.0,10.0,PersPron[7],,,,,er,13,den Vergolder Antretter,148,9,6,die Taube,171-1,171,1,7,8,dirObj[135],Proto-Pat[135],defNP[171],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
